"Animat","Day","Location x:","Location y:","Teacher"
"51","12","9","17","true"
"52","12","11","15","true"
"53","12","11","13","true"
"54","12","9","15","true"
"55","12","4","18","true"
"56","12","10","18","true"
"57","12","9","17","true"
"58","12","8","14","true"
"59","12","12","18","true"
"60","12","9","13","true"
"61","12","9","15","true"
"62","12","14","12","true"
"63","12","4","18","true"
"64","12","13","19","true"
"65","12","7","19","true"
"66","12","16","14","true"
"67","12","11","17","true"
"68","12","8","14","true"
"69","12","11","17","true"
"70","12","10","16","true"
"71","12","9","15","true"
"72","12","8","16","true"
"73","12","12","18","true"
"74","12","8","16","true"
"75","12","8","16","true"
"76","12","7","15","true"
"77","12","7","15","true"
"78","12","9","15","true"
"79","12","12","18","true"
"80","12","5","17","true"
"81","12","12","16","true"
"82","12","9","15","true"
"83","12","10","16","true"
"84","12","7","15","true"
"85","12","14","16","true"
"86","12","5","19","true"
"87","12","9","19","true"
"88","12","11","17","true"
"89","12","10","16","true"
"90","12","7","19","true"
"91","12","15","17","true"
"92","12","14","16","true"
"93","12","9","17","true"
"94","12","8","16","true"
"95","12","6","16","true"
"96","12","8","12","true"
"97","12","12","16","true"
"98","12","10","16","true"
"99","12","15","17","true"
"100","12","12","16","true"
"0","13","10","17","true"
"1","13","9","18","true"
"2","13","9","16","true"
"3","13","11","16","true"
"4","13","10","13","true"
"5","13","7","14","true"
"6","13","12","15","true"
"7","13","9","18","true"
"8","13","11","12","true"
"9","13","11","16","true"
"10","13","8","13","true"
"11","13","13","14","true"
"12","13","8","15","true"
"13","13","12","19","true"
"14","13","12","19","true"
"15","13","9","14","true"
"16","13","10","15","true"
"17","13","10","15","true"
"18","13","11","14","true"
"19","13","12","13","true"
"20","13","10","15","true"
"21","13","8","17","true"
"22","13","5","16","true"
"23","13","13","16","true"
"24","13","3","16","true"
"25","13","11","18","true"
"26","13","9","16","true"
"27","13","4","13","true"
"28","13","9","18","true"
"29","13","12","15","true"
"30","13","11","18","true"
"31","13","16","15","true"
"32","13","7","14","true"
"33","13","11","16","true"
"34","13","8","15","true"
"35","13","11","16","true"
"36","13","9","12","true"
"37","13","14","15","true"
"38","13","8","15","true"
"39","13","7","16","true"
"40","13","11","14","true"
"41","13","10","17","true"
"42","13","10","17","true"
"43","13","15","14","true"
"44","13","9","12","true"
"45","13","11","18","true"
"46","13","11","16","true"
"47","13","16","19","true"
"48","13","6","17","true"
"49","13","9","14","true"
"50","13","12","17","true"
"51","13","8","17","true"
"52","13","12","15","true"
"53","13","10","13","true"
"54","13","8","15","true"
"55","13","5","18","true"
"56","13","10","17","true"
"57","13","10","17","true"
"58","13","7","14","true"
"59","13","12","17","true"
"60","13","8","13","true"
"61","13","8","15","true"
"62","13","15","12","true"
"63","13","5","18","true"
"64","13","13","18","true"
"65","13","6","19","true"
"66","13","15","14","true"
"67","13","11","16","true"
"68","13","9","14","true"
"69","13","12","17","true"
"70","13","9","16","true"
"71","13","9","14","true"
"72","13","7","16","true"
"73","13","12","17","true"
"74","13","7","16","true"
"75","13","8","15","true"
"76","13","8","15","true"
"77","13","8","15","true"
"78","13","9","14","true"
"79","13","11","18","true"
"80","13","5","16","true"
"81","13","13","16","true"
"82","13","8","15","true"
"83","13","10","15","true"
"84","13","6","15","true"
"85","13","15","16","true"
"86","13","4","19","true"
"87","13","10","19","true"
"88","13","12","17","true"
"89","13","10","15","true"
"90","13","6","19","true"
"91","13","16","17","true"
"92","13","13","16","true"
"93","13","8","17","true"
"94","13","8","15","true"
"95","13","5","16","true"
"96","13","8","11","true"
"97","13","12","15","true"
"98","13","11","16","true"
"99","13","14","17","true"
"100","13","11","16","true"
"0","14","10","16","true"
"1","14","9","17","true"
"2","14","9","15","true"
"3","14","12","16","true"
"4","14","11","13","true"
"5","14","8","14","true"
"6","14","11","15","true"
"7","14","9","17","true"
"8","14","10","12","true"
"9","14","12","16","true"
"10","14","9","13","true"
"11","14","12","14","true"
"12","14","7","15","true"
"13","14","13","19","true"
"14","14","11","19","true"
"15","14","9","13","true"
"16","14","10","14","true"
"17","14","10","14","true"
"18","14","12","14","true"
"19","14","12","12","true"
"20","14","11","15","true"
"21","14","8","16","true"
"22","14","4","16","true"
"23","14","14","16","true"
"24","14","2","16","true"
"25","14","12","18","true"
"26","14","10","16","true"
"27","14","3","13","true"
"28","14","8","18","true"
"29","14","11","15","true"
"30","14","10","18","true"
"31","14","16","14","true"
"32","14","8","14","true"
"33","14","12","16","true"
"34","14","9","15","true"
"35","14","12","16","true"
"36","14","9","11","true"
"37","14","13","15","true"
"38","14","7","15","true"
"39","14","6","16","true"
"40","14","10","14","true"
"41","14","11","17","true"
"42","14","9","17","true"
"43","14","16","14","true"
"44","14","8","12","true"
"45","14","10","18","true"
"46","14","12","16","true"
"47","14","16","18","true"
"48","14","7","17","true"
"49","14","9","13","true"
"50","14","11","17","true"
"51","14","7","17","true"
"52","14","13","15","true"
"53","14","11","13","true"
"54","14","8","14","true"
"55","14","4","18","true"
"56","14","9","17","true"
"57","14","11","17","true"
"58","14","7","13","true"
"59","14","11","17","true"
"60","14","8","12","true"
"61","14","8","14","true"
"62","14","16","12","true"
"63","14","5","17","true"
"64","14","14","18","true"
"65","14","7","19","true"
"66","14","16","14","true"
"67","14","12","16","true"
"68","14","10","14","true"
"69","14","12","16","true"
"70","14","8","16","true"
"71","14","9","13","true"
"72","14","7","15","true"
"73","14","11","17","true"
"74","14","8","16","true"
"75","14","8","14","true"
"76","14","8","14","true"
"77","14","8","14","true"
"78","14","9","13","true"
"79","14","11","17","true"
"80","14","4","16","true"
"81","14","13","15","true"
"82","14","7","15","true"
"83","14","11","15","true"
"84","14","7","15","true"
"85","14","15","15","true"
"86","14","3","19","true"
"87","14","11","19","true"
"88","14","11","17","true"
"89","14","10","14","true"
"90","14","6","18","true"
"91","14","15","17","true"
"92","14","12","16","true"
"93","14","9","17","true"
"94","14","9","15","true"
"95","14","6","16","true"
"96","14","8","10","true"
"97","14","11","15","true"
"98","14","12","16","true"
"99","14","15","17","true"
"100","14","11","15","true"
"0","15","11","16","true"
"1","15","8","17","true"
"2","15","8","15","true"
"3","15","13","16","true"
"4","15","11","12","true"
"5","15","7","14","true"
"6","15","10","15","true"
"7","15","9","16","true"
"8","15","10","11","true"
"9","15","11","16","true"
"10","15","10","13","true"
"11","15","11","14","true"
"12","15","8","15","true"
"13","15","14","19","true"
"14","15","10","19","true"
"15","15","10","13","true"
"16","15","9","14","true"
"17","15","9","14","true"
"18","15","12","13","true"
"19","15","11","12","true"
"20","15","10","15","true"
"21","15","9","16","true"
"22","15","3","16","true"
"23","15","14","15","true"
"24","15","3","16","true"
"25","15","12","17","true"
"26","15","11","16","true"
"27","15","3","12","true"
"28","15","7","18","true"
"29","15","12","15","true"
"30","15","11","18","true"
"31","15","17","14","true"
"32","15","7","14","true"
"33","15","11","16","true"
"34","15","10","15","true"
"35","15","13","16","true"
"36","15","9","10","true"
"37","15","13","14","true"
"38","15","7","14","true"
"39","15","7","16","true"
"40","15","11","14","true"
"41","15","10","17","true"
"42","15","9","16","true"
"43","15","15","14","true"
"44","15","7","12","true"
"45","15","10","17","true"
"46","15","12","15","true"
"47","15","17","18","true"
"48","15","8","17","true"
"49","15","9","12","true"
"50","15","12","17","true"
"51","15","7","16","true"
"52","15","13","14","true"
"53","15","12","13","true"
"54","15","9","14","true"
"55","15","4","17","true"
"56","15","8","17","true"
"57","15","12","17","true"
"58","15","6","13","true"
"59","15","11","16","true"
"60","15","8","11","true"
"61","15","8","13","true"
"62","15","17","12","true"
"63","15","5","16","true"
"64","15","14","17","true"
"65","15","8","19","true"
"66","15","17","14","true"
"67","15","13","16","true"
"68","15","9","14","true"
"69","15","12","15","true"
"70","15","7","16","true"
"71","15","8","13","true"
"72","15","7","14","true"
"73","15","12","17","true"
"74","15","7","16","true"
"75","15","8","13","true"
"76","15","7","14","true"
"77","15","9","14","true"
"78","15","8","13","true"
"79","15","12","17","true"
"80","15","4","15","true"
"81","15","12","15","true"
"82","15","8","15","true"
"83","15","12","15","true"
"84","15","7","14","true"
"85","15","14","15","true"
"86","15","3","18","true"
"87","15","11","18","true"
"88","15","11","16","true"
"89","15","9","14","true"
"90","15","7","18","true"
"91","15","15","16","true"
"92","15","12","15","true"
"93","15","8","17","true"
"94","15","8","15","true"
"95","15","5","16","true"
"96","15","8","9","true"
"97","15","12","15","true"
"98","15","12","15","true"
"99","15","15","16","true"
"100","15","10","15","true"
"0","16","10","16","true"
"1","16","9","17","true"
"2","16","8","14","true"
"3","16","14","16","true"
"4","16","11","11","true"
"5","16","8","14","true"
"6","16","10","14","true"
"7","16","10","16","true"
"8","16","9","11","true"
"9","16","10","16","true"
"10","16","11","13","true"
"11","16","12","14","true"
"12","16","8","14","true"
"13","16","15","19","true"
"14","16","11","19","true"
"15","16","11","13","true"
"16","16","10","14","true"
"17","16","9","13","true"
"18","16","12","12","true"
"19","16","12","12","true"
"20","16","10","14","true"
"21","16","8","16","true"
"22","16","4","16","true"
"23","16","14","14","true"
"24","16","4","16","true"
"25","16","13","17","true"
"26","16","10","16","true"
"27","16","3","11","true"
"28","16","6","18","true"
"29","16","13","15","true"
"30","16","12","18","true"
"31","16","18","14","true"
"32","16","8","14","true"
"33","16","12","16","true"
"34","16","10","14","true"
"35","16","14","16","true"
"36","16","9","9","true"
"37","16","13","13","true"
"38","16","7","13","true"
"39","16","6","16","true"
"40","16","10","14","true"
"41","16","9","17","true"
"42","16","10","16","true"
"43","16","16","14","true"
"44","16","6","12","true"
"45","16","10","16","true"
"46","16","12","14","true"
"47","16","17","17","true"
"48","16","8","16","true"
"49","16","9","11","true"
"50","16","13","17","true"
"51","16","7","15","true"
"52","16","12","14","true"
"53","16","13","13","true"
"54","16","9","13","true"
"55","16","3","17","true"
"56","16","8","16","true"
"57","16","12","16","true"
"58","16","7","13","true"
"59","16","10","16","true"
"60","16","9","11","true"
"61","16","7","13","true"
"62","16","16","12","true"
"63","16","4","16","true"
"64","16","14","16","true"
"65","16","8","18","true"
"66","16","16","14","true"
"67","16","14","16","true"
"68","16","9","13","true"
"69","16","13","15","true"
"70","16","8","16","true"
"71","16","8","12","true"
"72","16","8","14","true"
"73","16","12","16","true"
"74","16","7","15","true"
"75","16","7","13","true"
"76","16","8","14","true"
"77","16","10","14","true"
"78","16","8","12","true"
"79","16","12","16","true"
"80","16","4","14","true"
"81","16","12","14","true"
"82","16","8","14","true"
"83","16","13","15","true"
"84","16","8","14","true"
"85","16","15","15","true"
"86","16","4","18","true"
"87","16","12","18","true"
"88","16","12","16","true"
"89","16","9","13","true"
"90","16","6","18","true"
"91","16","16","16","true"
"92","16","13","15","true"
"93","16","9","17","true"
"94","16","7","15","true"
"95","16","5","15","true"
"96","16","9","9","true"
"97","16","13","15","true"
"98","16","11","15","true"
"99","16","16","16","true"
"100","16","10","14","true"
"0","17","10","15","true"
"1","17","9","16","true"
"2","17","7","14","true"
"3","17","15","16","true"
"4","17","12","11","true"
"5","17","9","14","true"
"6","17","11","14","true"
"7","17","9","16","true"
"8","17","10","11","true"
"9","17","11","16","true"
"10","17","12","13","true"
"11","17","13","14","true"
"12","17","9","14","true"
"13","17","14","19","true"
"14","17","11","18","true"
"15","17","10","13","true"
"16","17","10","13","true"
"17","17","9","12","true"
"18","17","13","12","true"
"19","17","11","12","true"
"20","17","9","14","true"
"21","17","9","16","true"
"22","17","4","15","true"
"23","17","14","13","true"
"24","17","3","16","true"
"25","17","13","16","true"
"26","17","10","15","true"
"27","17","3","10","true"
"28","17","6","17","true"
"29","17","13","14","true"
"30","17","11","18","true"
"31","17","18","13","true"
"32","17","8","13","true"
"33","17","12","15","true"
"34","17","10","13","true"
"35","17","14","15","true"
"36","17","8","9","true"
"37","17","13","12","true"
"38","17","6","13","true"
"39","17","5","16","true"
"40","17","11","14","true"
"41","17","9","16","true"
"42","17","11","16","true"
"43","17","15","14","true"
"44","17","5","12","true"
"45","17","9","16","true"
"46","17","12","13","true"
"47","17","16","17","true"
"48","17","7","16","true"
"49","17","8","11","true"
"50","17","13","16","true"
"51","17","7","14","true"
"52","17","12","13","true"
"53","17","14","13","true"
"54","17","8","13","true"
"55","17","3","16","true"
"56","17","9","16","true"
"57","17","12","15","true"
"58","17","8","13","true"
"59","17","11","16","true"
"60","17","9","10","true"
"61","17","7","12","true"
"62","17","17","12","true"
"63","17","3","16","true"
"64","17","15","16","true"
"65","17","7","18","true"
"66","17","16","13","true"
"67","17","15","16","true"
"68","17","9","12","true"
"69","17","12","15","true"
"70","17","9","16","true"
"71","17","7","12","true"
"72","17","7","14","true"
"73","17","12","15","true"
"74","17","7","14","true"
"75","17","6","13","true"
"76","17","7","14","true"
"77","17","11","14","true"
"78","17","8","11","true"
"79","17","11","16","true"
"80","17","5","14","true"
"81","17","13","14","true"
"82","17","8","13","true"
"83","17","14","15","true"
"84","17","8","13","true"
"85","17","14","15","true"
"86","17","5","18","true"
"87","17","13","18","true"
"88","17","13","16","true"
"89","17","9","12","true"
"90","17","7","18","true"
"91","17","17","16","true"
"92","17","14","15","true"
"93","17","8","17","true"
"94","17","7","14","true"
"95","17","6","15","true"
"96","17","8","9","true"
"97","17","13","14","true"
"98","17","11","14","true"
"99","17","15","16","true"
"100","17","10","13","true"
"0","18","10","14","true"
"1","18","10","16","true"
"2","18","7","13","true"
"3","18","14","16","true"
"4","18","11","11","true"
"5","18","10","14","true"
"6","18","11","13","true"
"7","18","9","15","true"
"8","18","10","10","true"
"9","18","12","16","true"
"10","18","11","13","true"
"11","18","13","13","true"
"12","18","10","14","true"
"13","18","13","19","true"
"14","18","12","18","true"
"15","18","9","13","true"
"16","18","10","12","true"
"17","18","10","12","true"
"18","18","12","12","true"
"19","18","12","12","true"
"20","18","10","14","true"
"21","18","8","16","true"
"22","18","4","14","true"
"23","18","15","13","true"
"24","18","2","16","true"
"25","18","13","15","true"
"26","18","9","15","true"
"27","18","4","10","true"
"28","18","6","16","true"
"29","18","13","13","true"
"30","18","11","17","true"
"31","18","19","13","true"
"32","18","7","13","true"
"33","18","11","15","true"
"34","18","11","13","true"
"35","18","14","14","true"
"36","18","7","9","true"
"37","18","12","12","true"
"38","18","5","13","true"
"39","18","6","16","true"
"40","18","10","14","true"
"41","18","8","16","true"
"42","18","11","15","true"
"43","18","15","13","true"
"44","18","4","12","true"
"45","18","8","16","true"
"46","18","12","12","true"
"47","18","15","17","true"
"48","18","7","15","true"
"49","18","8","10","true"
"50","18","14","16","true"
"51","18","7","13","true"
"52","18","12","12","true"
"53","18","13","13","true"
"54","18","7","13","true"
"55","18","4","16","true"
"56","18","10","16","true"
"57","18","13","15","true"
"58","18","8","12","true"
"59","18","12","16","true"
"60","18","9","9","true"
"61","18","8","12","true"
"62","18","17","11","true"
"63","18","2","16","true"
"64","18","15","15","true"
"65","18","8","18","true"
"66","18","17","13","true"
"67","18","15","15","true"
"68","18","8","12","true"
"69","18","12","14","true"
"70","18","8","16","true"
"71","18","6","12","true"
"72","18","8","14","true"
"73","18","12","14","true"
"74","18","7","13","true"
"75","18","7","13","true"
"76","18","8","14","true"
"77","18","10","14","true"
"78","18","7","11","true"
"79","18","10","16","true"
"80","18","5","13","true"
"81","18","13","13","true"
"82","18","9","13","true"
"83","18","15","15","true"
"84","18","7","13","true"
"85","18","14","14","true"
"86","18","4","18","true"
"87","18","12","18","true"
"88","18","14","16","true"
"89","18","9","11","true"
"90","18","7","17","true"
"91","18","16","16","true"
"92","18","14","14","true"
"93","18","7","17","true"
"94","18","8","14","true"
"95","18","6","14","true"
"96","18","7","9","true"
"97","18","14","14","true"
"98","18","10","14","true"
"99","18","16","16","true"
"100","18","11","13","true"
"0","19","10","13","true"
"1","19","10","15","true"
"2","19","6","13","true"
"3","19","15","16","true"
"4","19","12","11","true"
"5","19","9","14","true"
"6","19","12","13","true"
"7","19","8","15","true"
"8","19","9","10","true"
"9","19","11","16","true"
"10","19","12","13","true"
"11","19","12","13","true"
"12","19","9","14","true"
"13","19","13","18","true"
"14","19","12","17","true"
"15","19","8","13","true"
"16","19","10","11","true"
"17","19","9","12","true"
"18","19","11","12","true"
"19","19","11","12","true"
"20","19","10","13","true"
"21","19","8","15","true"
"22","19","4","13","true"
"23","19","14","13","true"
"24","19","2","15","true"
"25","19","14","15","true"
"26","19","10","15","true"
"27","19","3","10","true"
"28","19","5","16","true"
"29","19","14","13","true"
"30","19","11","16","true"
"31","19","18","13","true"
"32","19","7","12","true"
"33","19","11","14","true"
"34","19","10","13","true"
"35","19","14","13","true"
"36","19","6","9","true"
"37","19","11","12","true"
"38","19","4","13","true"
"39","19","5","16","true"
"40","19","10","13","true"
"41","19","9","16","true"
"42","19","11","14","true"
"43","19","15","12","true"
"44","19","4","11","true"
"45","19","8","15","true"
"46","19","13","12","true"
"47","19","16","17","true"
"48","19","7","14","true"
"49","19","7","10","true"
"50","19","13","16","true"
"51","19","6","13","true"
"52","19","11","12","true"
"53","19","14","13","true"
"54","19","8","13","true"
"55","19","4","15","true"
"56","19","11","16","true"
"57","19","13","14","true"
"58","19","7","12","true"
"59","19","12","15","true"
"60","19","8","9","true"
"61","19","9","12","true"
"62","19","18","11","true"
"63","19","1","16","true"
"64","19","15","14","true"
"65","19","7","18","true"
"66","19","18","13","true"
"67","19","16","15","true"
"68","19","8","11","true"
"69","19","12","13","true"
"70","19","9","16","true"
"71","19","6","11","true"
"72","19","9","14","true"
"73","19","11","14","true"
"74","19","6","13","true"
"75","19","6","13","true"
"76","19","9","14","true"
"77","19","10","13","true"
"78","19","8","11","true"
"79","19","11","16","true"
"80","19","5","12","true"
"81","19","12","13","true"
"82","19","9","12","true"
"83","19","15","14","true"
"84","19","7","12","true"
"85","19","14","13","true"
"86","19","5","18","true"
"87","19","12","17","true"
"88","19","13","16","true"
"89","19","9","10","true"
"90","19","8","17","true"
"91","19","15","16","true"
"92","19","13","14","true"
"93","19","8","17","true"
"94","19","8","13","true"
"95","19","7","14","true"
"96","19","7","8","true"
"97","19","15","14","true"
"98","19","11","14","true"
"99","19","17","16","true"
"100","19","11","12","true"
"0","20","9","13","true"
"1","20","9","15","true"
"2","20","6","12","true"
"3","20","14","16","true"
"4","20","12","10","true"
"5","20","10","14","true"
"6","20","11","13","true"
"7","20","8","14","true"
"8","20","10","10","true"
"9","20","10","16","true"
"10","20","12","12","true"
"11","20","11","13","true"
"12","20","9","13","true"
"13","20","13","17","true"
"14","20","13","17","true"
"15","20","8","12","true"
"16","20","11","11","true"
"17","20","10","12","true"
"18","20","10","12","true"
"19","20","10","12","true"
"20","20","9","13","true"
"21","20","7","15","true"
"22","20","4","12","true"
"23","20","13","13","true"
"24","20","2","14","true"
"25","20","15","15","true"
"26","20","10","14","true"
"27","20","4","10","true"
"28","20","5","15","true"
"29","20","15","13","true"
"30","20","11","15","true"
"31","20","17","13","true"
"32","20","8","12","true"
"33","20","12","14","true"
"34","20","10","12","true"
"35","20","15","13","true"
"36","20","5","9","true"
"37","20","12","12","true"
"38","20","3","13","true"
"39","20","5","15","true"
"40","20","9","13","true"
"41","20","9","15","true"
"42","20","12","14","true"
"43","20","14","12","true"
"44","20","3","11","true"
"45","20","8","14","true"
"46","20","13","11","true"
"47","20","17","17","true"
"48","20","8","14","true"
"49","20","7","9","true"
"50","20","12","16","true"
"51","20","7","13","true"
"52","20","12","12","true"
"53","20","15","13","true"
"54","20","8","12","true"
"55","20","4","14","true"
"56","20","10","16","true"
"57","20","12","14","true"
"58","20","7","11","true"
"59","20","11","15","true"
"60","20","8","8","true"
"61","20","10","12","true"
"62","20","19","11","true"
"63","20","0","16","true"
"64","20","16","14","true"
"65","20","7","17","true"
"66","20","18","12","true"
"67","20","16","14","true"
"68","20","8","10","true"
"69","20","12","12","true"
"70","20","9","15","true"
"71","20","5","11","true"
"72","20","10","14","true"
"73","20","10","14","true"
"74","20","5","13","true"
"75","20","5","13","true"
"76","20","10","14","true"
"77","20","10","12","true"
"78","20","7","11","true"
"79","20","11","15","true"
"80","20","5","11","true"
"81","20","13","13","true"
"82","20","9","11","true"
"83","20","15","13","true"
"84","20","6","12","true"
"85","20","13","13","true"
"86","20","4","18","true"
"87","20","12","16","true"
"88","20","12","16","true"
"89","20","9","9","true"
"90","20","8","16","true"
"91","20","14","16","true"
"92","20","12","14","true"
"93","20","8","16","true"
"94","20","8","12","true"
"95","20","8","14","true"
"96","20","7","7","true"
"97","20","15","13","true"
"98","20","11","13","true"
"99","20","16","16","true"
"100","20","10","12","true"
"0","21","10","13","true"
"1","21","8","15","true"
"2","21","6","11","true"
"3","21","15","16","true"
"4","21","11","10","true"
"5","21","9","14","true"
"6","21","11","12","true"
"7","21","8","13","true"
"8","21","10","9","true"
"9","21","10","15","true"
"10","21","13","12","true"
"11","21","12","13","true"
"12","21","9","12","true"
"13","21","13","16","true"
"14","21","12","17","true"
"15","21","8","11","true"
"16","21","12","11","true"
"17","21","9","12","true"
"18","21","9","12","true"
"19","21","11","12","true"
"20","21","10","13","true"
"21","21","6","15","true"
"22","21","4","11","true"
"23","21","13","12","true"
"24","21","3","14","true"
"25","21","16","15","true"
"26","21","9","14","true"
"27","21","5","10","true"
"28","21","6","15","true"
"29","21","16","13","true"
"30","21","10","15","true"
"31","21","16","13","true"
"32","21","7","12","true"
"33","21","12","13","true"
"34","21","10","11","true"
"35","21","14","13","true"
"36","21","6","9","true"
"37","21","12","11","true"
"38","21","3","12","true"
"39","21","6","15","true"
"40","21","9","12","true"
"41","21","10","15","true"
"42","21","11","14","true"
"43","21","13","12","true"
"44","21","4","11","true"
"45","21","7","14","true"
"46","21","13","10","true"
"47","21","18","17","true"
"48","21","8","13","true"
"49","21","6","9","true"
"50","21","12","15","true"
"51","21","8","13","true"
"52","21","13","12","true"
"53","21","16","13","true"
"54","21","9","12","true"
"55","21","3","14","true"
"56","21","10","15","true"
"57","21","13","14","true"
"58","21","6","11","true"
"59","21","12","15","true"
"60","21","8","7","true"
"61","21","9","12","true"
"62","21","20","11","true"
"63","21","0","15","true"
"64","21","16","13","true"
"65","21","7","16","true"
"66","21","17","12","true"
"67","21","15","14","true"
"68","21","8","9","true"
"69","21","11","12","true"
"70","21","8","15","true"
"71","21","4","11","true"
"72","21","9","14","true"
"73","21","11","14","true"
"74","21","6","13","true"
"75","21","5","12","true"
"76","21","9","14","true"
"77","21","10","11","true"
"78","21","6","11","true"
"79","21","12","15","true"
"80","21","6","11","true"
"81","21","12","13","true"
"82","21","10","11","true"
"83","21","16","13","true"
"84","21","5","12","true"
"85","21","12","13","true"
"86","21","4","17","true"
"87","21","12","15","true"
"88","21","12","15","true"
"89","21","8","9","true"
"90","21","9","16","true"
"91","21","15","16","true"
"92","21","12","13","true"
"93","21","7","16","true"
"94","21","8","11","true"
"95","21","7","14","true"
"96","21","7","6","true"
"97","21","15","12","true"
"98","21","11","12","true"
"99","21","15","16","true"
"100","21","9","12","true"
"0","22","9","13","true"
"1","22","8","14","true"
"2","22","5","11","true"
"3","22","16","16","true"
"4","22","12","10","true"
"5","22","10","14","true"
"6","22","12","12","true"
"7","22","9","13","true"
"8","22","9","9","true"
"9","22","9","15","true"
"10","22","13","11","true"
"11","22","12","12","true"
"12","22","10","12","true"
"13","22","14","16","true"
"14","22","12","16","true"
"15","22","8","10","true"
"16","22","12","10","true"
"17","22","9","11","true"
"18","22","9","11","true"
"19","22","12","12","true"
"20","22","9","13","true"
"21","22","5","15","true"
"22","22","4","10","true"
"23","22","13","11","true"
"24","22","4","14","true"
"25","22","15","15","true"
"26","22","10","14","true"
"27","22","5","9","true"
"28","22","7","15","true"
"29","22","16","12","true"
"30","22","9","15","true"
"31","22","15","13","true"
"32","22","6","12","true"
"33","22","12","12","true"
"34","22","10","10","true"
"35","22","15","13","true"
"36","22","6","8","true"
"37","22","11","11","true"
"38","22","3","11","true"
"39","22","7","15","true"
"40","22","10","12","true"
"41","22","9","15","true"
"42","22","12","14","true"
"43","22","14","12","true"
"44","22","3","11","true"
"45","22","8","14","true"
"46","22","12","10","true"
"47","22","19","17","true"
"48","22","7","13","true"
"49","22","7","9","true"
"50","22","12","14","true"
"51","22","9","13","true"
"52","22","14","12","true"
"53","22","17","13","true"
"54","22","8","12","true"
"55","22","4","14","true"
"56","22","11","15","true"
"57","22","14","14","true"
"58","22","5","11","true"
"59","22","13","15","true"
"60","22","8","6","true"
"61","22","8","12","true"
"62","22","19","11","true"
"63","22","0","14","true"
"64","22","17","13","true"
"65","22","7","15","true"
"66","22","17","11","true"
"67","22","15","13","true"
"68","22","7","9","true"
"69","22","11","11","true"
"70","22","9","15","true"
"71","22","3","11","true"
"72","22","9","13","true"
"73","22","12","14","true"
"74","22","5","13","true"
"75","22","5","11","true"
"76","22","8","14","true"
"77","22","10","10","true"
"78","22","6","10","true"
"79","22","11","15","true"
"80","22","6","10","true"
"81","22","11","13","true"
"82","22","11","11","true"
"83","22","17","13","true"
"84","22","5","11","true"
"85","22","11","13","true"
"86","22","4","16","true"
"87","22","12","14","true"
"88","22","12","14","true"
"89","22","7","9","true"
"90","22","10","16","true"
"91","22","16","16","true"
"92","22","11","13","true"
"93","22","6","16","true"
"94","22","8","10","true"
"95","22","7","13","true"
"96","22","7","5","true"
"97","22","15","11","true"
"98","22","10","12","true"
"99","22","14","16","true"
"100","22","9","11","true"
"0","23","10","13","true"
"1","23","8","13","true"
"2","23","4","11","true"
"3","23","17","16","true"
"4","23","13","10","true"
"5","23","10","13","true"
"6","23","11","12","true"
"7","23","9","12","true"
"8","23","8","9","true"
"9","23","9","14","true"
"10","23","12","11","true"
"11","23","11","12","true"
"12","23","10","11","true"
"13","23","13","16","true"
"14","23","12","15","true"
"15","23","8","9","true"
"16","23","12","9","true"
"17","23","8","11","true"
"18","23","9","10","true"
"19","23","13","12","true"
"20","23","8","13","true"
"21","23","5","14","true"
"22","23","5","10","true"
"23","23","12","11","true"
"24","23","3","14","true"
"25","23","15","14","true"
"26","23","11","14","true"
"27","23","5","8","true"
"28","23","6","15","true"
"29","23","16","11","true"
"30","23","9","14","true"
"31","23","14","13","true"
"32","23","6","11","true"
"33","23","11","12","true"
"34","23","9","10","true"
"35","23","16","13","true"
"36","23","5","8","true"
"37","23","10","11","true"
"38","23","4","11","true"
"39","23","7","14","true"
"40","23","11","12","true"
"41","23","10","15","true"
"42","23","12","13","true"
"43","23","14","11","true"
"44","23","2","11","true"
"45","23","8","13","true"
"46","23","11","10","true"
"47","23","19","16","true"
"48","23","6","13","true"
"49","23","7","8","true"
"50","23","11","14","true"
"51","23","8","13","true"
"52","23","14","11","true"
"53","23","18","13","true"
"54","23","9","12","true"
"55","23","5","14","true"
"56","23","11","14","true"
"57","23","13","14","true"
"58","23","5","10","true"
"59","23","12","15","true"
"60","23","8","5","true"
"61","23","7","12","true"
"62","23","20","11","true"
"63","23","-1","14","true"
"64","23","16","13","true"
"65","23","8","15","true"
"66","23","18","11","true"
"67","23","14","13","true"
"68","23","7","8","true"
"69","23","10","11","true"
"70","23","10","15","true"
"71","23","3","10","true"
"72","23","9","12","true"
"73","23","13","14","true"
"74","23","6","13","true"
"75","23","5","10","true"
"76","23","7","14","true"
"77","23","11","10","true"
"78","23","5","10","true"
"79","23","10","15","true"
"80","23","5","10","true"
"81","23","11","12","true"
"82","23","11","10","true"
"83","23","18","13","true"
"84","23","6","11","true"
"85","23","11","12","true"
"86","23","3","16","true"
"87","23","13","14","true"
"88","23","11","14","true"
"89","23","7","8","true"
"90","23","9","16","true"
"91","23","16","15","true"
"92","23","12","13","true"
"93","23","6","15","true"
"94","23","7","10","true"
"95","23","6","13","true"
"96","23","7","4","true"
"97","23","15","10","true"
"98","23","9","12","true"
"99","23","13","16","true"
"100","23","9","10","true"
"0","24","11","13","true"
"1","24","8","12","true"
"2","24","3","11","true"
